9880,1
9912,1
9924,1
9855,1
9827,1
9799,1
9636,1
9609,1
9575,1
9928,1
9736,1
9742,1
9765,1
9661,1
9592,1
9870,1
9783,1
9700,1
9860,1
9695,1
9794,1
9717,1
9673,1
9650,1
9620,1
9837,1
9811,1
9642,1
9774,1
9602,1
9948,1
9682,1
9581,1
9726,1
9754,1
9889,1
266989,1
266357,1
267569,1
267212,1
266669,1
266892,1
267220,1
267670,1
266516,1
267039,1
266477,1
267101,1
266440,1
266033,1
267660,1
266273,1
267395,1
266874,1
266731,1
266528,1
266280,1
267432,1
267076,1
267590,1
267373,1
267077,1
266952,1
267464,1
266299,1
266191,1
265952,1
267492,1
267596,1
267058,1
69243,1
69241,1
69239,1
69257,1
69253,1
69244,1
69277,1
69229,1
69219,1
69218,1
69250,1
69242,1
69256,1
69298,1
69259,1
69224,1
69210,1
69220,1
69237,1
69226,1
69252,1
69255,1
69214,1
69262,1
69240,1
69233,1
69213,1
69238,1
69267,1
69288,1
69254,1
69292,1
69227,1
69247,1
69221,1
69276,1
69304,1
69307,1
69271,1
69305,1
69278,1
69275,1
69295,1
69270,1
69303,1
69245,1
69287,1
69296,1
69260,1
69269,1
69246,1
69302,1
69282,1
69274,1
69283,1
69280,1
69286,1
69291,1
69236,1
69234,1
69272,1
69308,1
69299,1
69300,1
69289,1
69263,1
69306,1
69248,1
69328,1
69329,1
70219,1
69331,1
69337,1
69322,1
69316,1
69332,1
69335,1
69330,1
69297,1
69325,1
69324,1
70225,1
69293,1
70223,1
69333,1
69264,1
69343,1
69340,1
69265,1
69319,1
69334,1
69327,1
69315,1
69336,1
69326,1
69268,1
69320,1
69312,1
69314,1
69318,1
69338,1
70220,1
70224,1
70221,1
69323,1
266015,1
70270,1
70281,1
70308,1
70282,1
266724,1
70272,1
70304,1
70280,1
70296,1
70297,1
266433,1
70256,1
70259,1
70260,1
70263,1
70276,1
70287,1
70284,1
70275,1
70286,1
70309,1
70300,1
70295,1
70307,1
70305,1
266827,1
267502,1
70271,1
70294,1
70262,1
70292,1
267368,1
70301,1
70298,1
70302,1
70291,1
267138,1
267520,1
70289,1
266066,1
267675,1
70288,1
266074,1
267567,1
266201,1
266274,1
70293,1
265918,1
70277,1
70283,1
70306,1
266256,1
266613,1
266491,1
265830,1
265857,1
266883,1
266603,1
265837,1
266462,1
267192,1
266420,1
267183,1
265835,1
266838,1
265963,1
266117,1
266916,1
267197,1
70264,1
70273,1
267301,1
265896,1
265866,1
267400,1
266406,1
267085,1
267561,1
266148,1
266045,1
70303,1
266240,1
267597,1
266794,1
267343,1
266631,1
266320,1
266230,1
266525,1
266560,1
266846,1
266531,1
266921,1
267499,1
266741,1
266871,1
266967,1
266929,1
266770,1
266142,1
3825848,1
3825895,1
3825894,1
3825855,1
3825908,1
3825883,1
3825900,1
3825902,1
3825876,1
3825846,1
3825869,1
3825882,1
3825849,1
3825860,1
3825847,1
3825817,1
3825778,1
3825777,1
3825740,1
3825875,1
3825884,1
3825842,1
3825890,1
3825871,1
3825896,1
3825841,1
3825843,1
3825839,1
3825838,1
3825840,1
3825837,1
3825836,1
3825835,1
3825834,1
3825906,1
3825897,1
3825889,1
3825833,1
3825857,1
3825863,1
3825829,1
3825830,1
3825832,1
3825831,1
3825828,1
3825827,1
3825826,1
3825825,1
3825824,1
3825823,1
3825905,1
3825822,1
3825821,1
3825820,1
3825819,1
3825818,1
3825887,1
3825907,1
3825903,1
3825816,1
3825815,1
3825858,1
3825813,1
3825814,1
3825812,1
3825811,1
3825807,1
3825809,1
3825810,1
3825808,1
3825804,1
3825867,1
3825805,1
3825784,1
3825782,1
3825757,1
3825641,1
3825803,1
3825800,1
3825801,1
3825799,1
3825797,1
3825798,1
3825796,1
3825795,1
3825793,1
3825792,1
3825794,1
3825788,1
3825791,1
3825790,1
3825787,1
3825789,1
3825786,1
3825781,1
3825785,1
3825783,1
3825780,1
3825779,1
3825773,1
3825776,1
3825775,1
3825769,1
3825770,1
3825768,1
3825736,1
3825731,1
3825685,1
