34384,Djibril Cissé,
34386,John Arne Semundseth Riise,John Arne Riise
34387,Djimi Traoré,
34388,Jamie Carragher,
34389,Sami Hyypiä,
34390,Jerzy Dudek,
34391,Harry Kewell,
34392,Steve Finnan,
3385,Alexis Alejandro Sánchez Sánchez,Alexis Sánchez
3478,Francesc Fàbregas i Soler,Cesc Fàbregas
11094,Arda Turan,
3637,Grzegorz Krychowiak,
3726,Gerard Deulofeu Lázaro,Gerard Deulofeu
7909,Nicolás Martín Pareja,Nicolás Pareja
10881,Diogo José Rosário Gomes Figueiras,Diogo Figueiras
27111,António Alberto Bastos Pimparel,Beto
6593,Martín Montoya Torralbo,Martín Montoya
27053,Alexandre Dimitri Song-Billong,
5560,Carlos Alberto Vela Garrido,Carlos Vela
6633,Markel Bergara Larrañaga,Markel Bergara
6690,Xabier Prieto Argarate,Xabi Prieto
12191,Gorka Elustondo Urkola,Gorka Elustondo
16622,Mikel González de Martín Martínez,Mikel González
26764,Jon Ansotegi Gorostola,
3253,Adil Rami,
5737,Steven N''Kemboanza Mike Christopher Nzonzi,Steven Nzonzi
6356,Michael Krohn-Dehli,
6718,Sergio Escudero Palomo,Sergio Escudero
6823,Sergio Rico González,Sergio Rico
8523,Yevhen Konoplyanka,Yevgen Konoplyanka
10476,Timothée Kolodziejczak,Kolo
23802,Juan Muñoz Muñoz,Juan Muñoz
23816,José Antonio Reyes Calderón,José Antonio Reyes
27483,Benoît Trémoulinas,
3160,Rene Krhin,
6728,Federico Nicolás Cartabia,Fede Cartabia
6731,Florin Andone,
18404,José Ángel Crespo Rincón,José Crespo
23825,Fidel Chaves de la Torre,Fidel
24136,Federico Vico Villegas,Fede Vico
24139,Luis Eduardo Delgado Pacheco,Luso
24255,Juan Carlos Martín Corral,Juan Carlos
24811,David Omar Rodríguez Barrera,Deivid
26503,Abel Gómez Moreno,Abel Gómez
26573,Íñigo López Montaña,Íñigo López
27236,Patrick Claude Ekeng Ekeng,Patrick Ekeng
27237,Adrián Javier Gunino Duque,Adrián Gunino
27238,Edimar Curitiba Fraga,Edimar Fraga
27239,Aleksandar Pantić,
51259,Héldon Augusto Almeida Ramos,
133626,Mikel Saizar Soroa,Mikel Saizar
5577,Francisco Guillermo Ochoa Magaña,Guillermo Ochoa
6563,Juan Pablo Añor Acosta,Juanpi
6727,Raúl Albentosa Redal,Raúl Albentosa
6740,Gonzalo Castro Irizábal,Chory Castro
6878,Miguel Torres Gómez,Miguel Torres
8234,Ignacio Camacho Barnola,Ignacio Camacho
10868,Ricardo Jorge Luz Horta,Ricardo Horta
19431,Fernando Damián Tissone,Fernando Tissone
25859,Sérgio Paulo Barbosa Valente,Duda
26103,Idriss Carlos Kameni,Carlos Kameni
26669,Weligton Róbson Pena de Oliveira,Weligton
26783,Roque Luis Santa Cruz Cantero,Roque Santa Cruz
27184,Marcos Alberto Angeleri,Marcos Angeleri
6386,Eneko Bóveda Altube,Eneko Bóveda
23942,Abraham Minero Fernández,Abraham Minero
23975,Dejan Lekić,
23988,Federico Piovaccari,
24070,Saúl Berjón Pérez,Saúl Berjón
24190,Javier Lara Grande,Javi Lara
24508,Manuel Castellano Castro,Lillo Castellano
24641,Daniel Nieto Vela,Dani Nieto
26684,Derek Owusu Boateng,Derek Boateng
26736,Borja Ekiza Imaz,Borja Ekiza
27343,Jon Errasti Zabalete,Jon Errasti
27462,Xabier Iruretagoiena Aranzamendi,Xabi Irureta
27517,Jaime Jiménez Merlo,Jaime Jiménez
5691,Johan Andrés Mojica Palacio,Johan Mojica
6730,Rubén Iván Martínez Andrade,Rubén Martínez
6879,Alberto Bueno Calvo,Alberto Bueno
7468,Iago Falqué Silva,Iago Falqué
10755,Jonathan Viera Ramos,Jonathan Viera
26222,José Eduardo Rosa Vale de Castro,Zé Castro
26607,José Raúl Baena Urdiales,Raúl Baena
26848,Roberto Trashorras Gayoso,Roberto Trashorras
27190,Joaquín Oscar Larrivey,Joaquín Larrivey
6561,Luis Hernández Rodríguez,Luis Hernández
6602,Miguel Ángel Guerrero Martín,Miguel Ángel Guerrero
6926,Alen Halilović,
16332,Ognjen Vranješ,
18398,Omar Mascarell González,Omar Mascarell
23838,Pablo Pérez Rodríguez,Pablo Pérez
23848,Carlos Carmona Bonet,Carlos Carmona
23994,Alejandro Menéndez Díez,Álex Menéndez
24173,Carlos Castro García,Carlos Castro
24263,Ismael López Blanco,Isma López
24686,Roberto Canella Suárez,Roberto Canella
26256,Igor Lichnovsky Osorio,Igor Lichnovsky
26633,Alberto Lora Ramos,Alberto Lora
27526,Rachid Aït-Atmane,
197560,Dennis Díaz Fernánadez,
3553,Lacina Traoré,
4498,Jean-Sylvain Claude Babin,Jean-Sylvain Babin
15893,Víctor Rodríguez Romero,Víctor Rodríguez
18925,Ignacio Cases Mora,Nacho Cases
23843,Diego Mariño Villar,Diego Mariño
24162,Xavier Torres Buigues,Xavi Torres
25591,Juan Rodríguez Martínez,Juan Rodríguez
27318,Douglas Pereira dos Santos,Douglas Pereira
27558,Elderson Uwa Echiejile,
6402,Francisco Alcácer García,Paco Alcácer
6849,Lucas Digne,
10802,André Filipe Tavares Gomes,André Gomes
7781,Felipe Salvador Caicedo Corozo,Felipe Caicedo
16456,Enzo Pablo Roco Roco,Enzo Roco
18407,José Alberto Cañas Ruiz Herrera,José Alberto Cañas
23974,Roberto Antonio Correa Silva,Rober Correa
24072,Salvador Sevilla López,Salva Sevilla
24578,Francisco Montañés Claverías,Paco Montañés
27241,Víctor Guillermo Álvarez Delgado,Víctor Álvarez
31904,Giedrius Arlauskis,
6614,Alexis Ruano Delgado,Alexis Ruano
6625,Vicente Guaita Panadero,Vicente Guaita
6745,Mehdi Lacen,
6780,Iván López Álvarez,Ivi López
11813,Emiliano Buendía,
24506,Álvaro Arroyo Martínez,Álvaro Arroyo
25881,Juan Antonio Rodríguez Villamuela,Juan Rodríguez
27054,Roberto Lago Soto,Roberto Lago
27112,Papa Babacar Diawara,Baba Diawara
27179,Fredy Hinestroza Arias,Fredy Hinestroza
27204,Alejandro Felip Selma,Álex Felip
297256,Pedro Astray López,Pedro Astray
297257,Jonathan López Pérez,Jonathan López
5588,Antonio Rukavina,
6607,Julián Omar Ramos Suárez,Omar Ramos
11542,Javier Guerra Rodríguez,Javi Guerra
24264,Daniel Hernández Santos,Dani Hernández
25911,Óscar Javier González Marcos,Óscar González
26690,Alberto Mateus Contreiras Gonçalves,Manucho Gonçalves
26692,Henrique Sereno Fonseca,Henrique Sereno
26693,Javier Baraja Vegas,Javier Baraja
26695,Marc Valiente Hernández,Marc Valiente
27201,Víctor Pérez Alonso,Víctor Pérez
3389,Eliaquim Mangala,
4406,Aymen Abdennour,
5741,Enzo Nicolás Pérez,Enzo Pérez
6725,Zakaria Bakkali,
6736,Álvaro Medrán Just,Álvaro Medrán
7005,João Pedro Cavaco Cancelo,João Cancelo
25144,Diego Alves Carreira,Diego Alves
5514,Alfreð Finnbogason,Alfred Finnbogason
6674,Alberto De La Bella Madureño,Alberto de la Bella
6677,Imanol Agirretxe Arruti,Imanol Agirretxe
8724,Carlos Martínez Díez,Carlos Martínez
297290,Eñaut Zubikarai Goñi,
6557,Adrián González Morales,Adrián González
6776,David Juncà Reñé,David Juncà
6837,Mauro Javier Dos Santos,Mauro dos Santos
9403,Izet Hajrović,
24453,Josip Radošević,
7022,Jesús Joaquín Fernández Sáez de la Torre,Suso
18948,Hélder Jorge Leal Rodrigues Barbosa,Hélder Barbosa
24127,Ramon Olamilekan Azeez,Ramon Azeez
24145,Rodrigo Ríos Lozano,Rodri
24149,José Antonio García Rabasco,Verza
25824,Ángel Trujillo Canorea,Ángel Trujillo
25971,Esteban Andrés Suárez,Esteban
26432,Miguel Ángel García Pérez Roldán,Corona
27246,Sebastián Dubarbier,Sebastián Dubarbier
27247,Marcos Tébar Ramiro,Marcos Tébar
27458,Jonathan Sundy Zongo,Jonathan Zongo
27515,Marco Natanel Torsiglieri,Marco Torsiglieri
27516,Rafael Ramos Lozano,Rafita
6869,Alejandro Arribas Garrido,Alejandro Arribas
16250,Cristian Lobato Villegas,Cristian Lobato
23944,Oier Sanjurjo Mate,Oier
23947,Roberto Torres Morales,Roberto Torres
24091,Carlos Javier Acuña Caballero,Javi Acuña
24106,Jordan Lotiès,
25874,Francisco Puñal Martínez,Patxi Puñal
25896,Damià Abella Pérez,Damià
26611,Emiliano Daniel Armenteros,Emiliano Armenteros
26723,Álvaro Cejudo Carmona,Álvaro Cejudo
27089,Raoul Cédric Loé,Raoul Loé
27243,Oriol Riera Magem,Oriol Riera
27244,Francisco Andrés Silva Gajardo,Francisco Silva
3324,Eric Bertrand Bailly,Eric Bailly
6829,Samuel Castillejo Azuaga,Samu Castillejo
6860,Mariano Damián Barbosa,Mariano Barbosa
6862,Cédric Bakambu,
22819,Bruno Soriano Llido,Bruno Soriano
26009,Roberto Soldado Rillo,Roberto Soldado
6743,Manuel Rolando Iturra Urrutia,Manuel Iturra
6918,Isaac Ajayi Success,Isaac Success
11169,Luís Carlos Ramos Martins,Luís Martins
22811,Héctor Yuste Cantón,Héctor Yuste
23799,Eddy Silvestre Pascual İsrafilov,Eddy Silvestre
24783,Javier Márquez Moreno,Javi Márquez
25707,Francisco Manuel Rico Castro,Fran Rico
26659,Roberto Fernández Alvarellos,Roberto Fernández
26797,Francisco Medina Luna,Piti
27109,Youssef El-Arabi,
6913,Fernando Navarro i Corbacho,Fernando Navarro
20603,Stéphane M''Bia Etoundi,Stéphane Mbia
6783,Samuel García Sánchez,Samu
16723,Egor Filipenko,
27335,Arthur Etienne Boka,Arthur Boka
4353,Aymeric Laporte,
6388,Ander Iturraspe Derteano,Ander Iturraspe
6392,Íñigo Lekue Martínez,Iñigo Lekue
6656,Mikel Rico Moreno,Mikel Rico
26087,Carlos Gurpegi Nausia,Carlos Gurpegi
5678,Jefferson Andrés Lerma Solís,Jefferson Lerma
6659,Víctor Camarasa Ferrando,Víctor Camarasa
7141,Giuseppe Rossi,
8801,Iván López Mendoza,Iván López
25134,Deyverson Brum Silva Acosta,Deyverson
26012,David Navarro Pedrós,David Navarro
27122,Simão Mate,Simão
27123,Jordi Xumetra Feliu,Jordi Xumetra
27250,Nabil Ghilas,
27463,Mauricio Andrés Cuero Castillo,Mauricio Cuero
27480,Lucas Alfonso Orbán Alegre,Lucas Orbán
27656,Carl Medjani,
4788,Jesús Gámez Duarte,Jesús Gámez
6744,Luciano Vietto,
12021,Óliver Torres Muñoz,Óliver Torres
17622,Jackson Arley Martínez Valencia,Jackson Martínez
8170,Antonio Miguel Ramírez Martínez,Toño
40778,David Concha Salas,David Concha
3362,Marlon Santos da Silva Barbosa,Marlon
26005,José Manuel Pinto Colorado,José Manuel Pinto
5685,Carlos Alberto Sánchez Moreno,Carlos Sánchez
6702,David Rodríguez Lombán,David Lombán
6800,Carles Gil de Pareja Vicent,Carles Gil
15960,Richmond Yiadom Boakye,Richmond Boakye
16001,Garry Mendes Rodrigues,Garry Rodrigues
25893,Alberto Rivera Pizarro,Alberto Rivera
26102,Ferrán Corominas Telechea,Coro
26238,Domingo Cisma González,Domingo Cisma
27206,Sergio Pelegrín López,Sergio Pelegrín
27207,Manuel Herrera Yagüe,Manu Herrera
6732,Lucas Pérez Martínez,Lucas Pérez
10277,Fabricio Martín Agosto Ramírez,Fabri
12358,Haris Medunjanin,
16083,José Rodríguez Martínez,José Rodríguez
18243,Ivan Ricardo Neves Abreu Cavaleiro,Ivan Cavaleiro
23800,Laureano Sanabria Ruiz,Laure
23806,Alejandro Bergantiños García,Álex Bergantiños
24080,José Verdú Nicolás,Toché
24234,Juan Domínguez Lamas,Juan Domínguez
26107,Alberto Lopo García,Alberto Lopo
26776,Juan Isaac Cuenca López,Isaac Cuenca
27305,Germán Darío Lux,Germán Lux
297223,Cezary Stefan Wilk,
19392,Juan del Cármen Cámara Mesa,Juan Cámara
6845,Ager Aketxe Barrutia,Ager Aketxe
23833,Borja Viguera Manzanares,Borja Viguera
12073,Pablo Hervías Ruiz,Pablo Hervías
41091,Jon Gaztañaga Arrospide,Jon Gaztañaga
4558,Pape Cheikh Diop Gueye,Pape Diop
6600,Claudio Beauvue,
6796,Nemanja Radoja,
6801,Pedro Pablo Hernández,Pablo Hernández
6802,Jonathan Castro Otto,Jonny Castro
7577,Carles Planas Antolínez,Carles Planas
13552,Borja Fernández Fernández,Borja Fernández
27340,Dejan Dražić,
27341,Marcelo Alfonso Díaz Rojas,Marcelo Díaz
27342,Josep Señé Escudero,Josep Señé
75537,David Goldar Gómez,David Goldar
3269,Francisco Femenía Far,Kiko Femenía
6628,Óscar David Romero Villamayor,Óscar Romero
6840,Marcos Llorente Moreno,Marcos Llorente
6881,Christian Robert Santos Kwasniewski,Christian Santos
6903,Aleksandar Katai,
15959,Nenad Krstičić,
30594,Adrián Ortolá Vañó,Adrián Ortolá
6890,Andreu Fontàs Prat,Andreu Fontàs
25986,Borja Oubiña Meléndez,Borja Oubiña
26617,Mario Bermejo Castanedo,Mario Bermejo
26788,Jon Aurtenetxe Borde,Jon Aurtenetxe
27052,Lévy Clément Madinda,Levy Madinda
27200,Alejandro López Sánchez,Álex López
3434,Stevan Jovetić,
6822,Carlos Joaquín Correa,Joaquín Correa
18904,Claudio Matías Kranevitter,Matías Kranevitter
20253,Samir Nasri,
21210,Mariano Ferreira Filho,Mariano
23785,Théo Bongonda Mbul''Ofeko Batombo,Théo Bongonda Mbul'Ofeko Batombo
40890,Iván Villar Martínez,Iván Villar
5582,Celso Borges Mora,Celso Borges
5724,Fayçal Fajr,
6733,Pedro Mosquera Parada,Pedro Mosquera
20086,Stipe Pletikosa,
25921,Rubén Gracia Calmache,Cani
25997,Jonás Manuel Gutiérrez,Jonás Gutiérrez
26209,Manuel Pablo García Díaz,Manuel Pablo
26288,Jonathan Javier Rodríguez Portillo,Jonathan Rodríguez
27457,Manuel Fernández Muñíz,Manu Fernández
4741,Juan Rafael Fuentes Hernández,Juan Rafael Fuentes
27148,Abraham González Casanova,Abraham González
3165,Emmanuel Rivière,
7478,Alejandro Berenguer Remiro,Álex Berenguer
15955,Goran Čaušić,
18160,Iván Márquez Álvarez,Iván Márquez
23948,Carlos Clerc Martínez,Carlos Clerc
23949,Unai García Lugea,Unai García
23950,David García Zubiría,David García
23991,Miguel Ángel De las Cuevas Barberá,De las Cuevas
24313,Miguel Flaño Bezunartea,Miguel Flaño
24872,Cecilio Nauzet Pérez González,Nauzet Pérez
26786,Mario Fernández Cuesta,Mario Fernández
27566,Cayetano Bartolomé Bonnín Vásquez,
5987,Giovani dos Santos Ramírez,Giovani dos Santos
7034,Mateo Pablo Musacchio,Mateo Musacchio
21445,Javier Espinosa González,Javier Espinosa
6357,Jonathan dos Santos Ramírez,Jonathan dos Santos
24075,Christian Fernández Salas,Bolaño
26435,Fernando Soriano Marco,Fernando Soriano
26494,Hernán Darío Pellerano,Hernán Pellerano
26589,Nélson Augusto Tomar Marcos,
19765,Simão Pedro Fonseca Sabrosa,Simão
20134,Joan Capdevila Méndez,Joan Capdevila
24744,Juan Daniel Forlín,Juan Forlín
26211,Joan Verdú Fernández,Joan Verdú
26425,Juan Ángel Albín Leites,Juan Albín
26623,Diego Daniel Colotto,Diego Colotto
27205,Christian Alfonso López,Christian Alfonso
6584,Simone Zaza,
24504,Eugeni Valderrama Domènech,Eugeni Valderrama
26780,Guilherme Magdalena Siqueira,Guilherme Siqueira
26189,Sisinio González Martínez,Sisi
26254,Manuel Jesús Ortiz Toribio,Lolo
26807,Marc Bertrán Vilanova,Marc Bertrán
27242,Manuel Onwu Villafranca,Manuel Onwu
79615,Néstor Díaz García,Néstor Díaz
5671,Alfred John Momar N''Diaye,Alfred N'Diaye
6759,Roberto Soriano,
6859,Nicola Sansone,
25351,Alexandre Rodrigues da Silva,Alexandre Pato
28266,Rafael Santos Borré Amaury,
23791,Víctor Casadesús Castaño,Víctor Casadesús
23943,Rubén García Santos,Rubén García
23970,José María Martín-Bejarano Serrano,José Mari
26023,Juan Francisco García García,Juanfran
27154,Nikolaos Karabelas,
16478,Miguel Marcos Madera,Míchel
24580,Jaime Gavilán Martínez,Jaime Gavilán
24614,Rafael López Gómez,Rafa
26020,Ángel Lafita Castillo,Ángel Lafita
26195,Juan Valera Espín,Juan Valera
26652,Adrián Colunga Pérez,Adrián Colunga
26686,Jordi Codina Rodríguez,Jordi Codina
26849,Júlio César Jacobi,Júlio César
27091,Jorge Sammir Cruz Campos,
21229,Sergi Samper Montaña,Sergi Samper
16426,Wanderson Maciel Sousa Campos,
23416,Stefan Šćepović,
24391,Borja Galán González,Borja Galán
27092,Abdoul Karim Yoda,
27401,Bernard Mensah,
27402,Álvaro Daniel Pereira Barragán,Álvaro Pereira
27403,Santiago Vergini,
31478,Balázs Megyeri,
46465,José Carrillo Mancilla,José Carrillo
220761,Miguel Ángel Muñoz Alonso,Miguel Muñoz
6646,Riza Durmisi,
6832,Rubén Castro Martín,Rubén Castro
6835,Alin Dorinel Toșca,Alin Toșca
6883,Alexander Alegría Moreno,Álex Alegría
6900,Rafael Jesús Navarro Mazuelos,Rafa Navarro
7161,Germán Alejandro Pezzella,Germán Pezzella
8803,Daniel Giménez Hernández,Dani Giménez
11001,Roman Zozulya,
16000,Ryan Donk,
18867,Matías Nahuel Leiva Esquivel,Matías Nahuel
25022,Alejandro Martínez Sánchez,Álex Martínez
27346,Petros Matheus dos Santos Araújo,Petros
3090,Nicolás Hernán Otamendi,Nicolás Otamendi
3638,Shkodran Mustafi,
6751,Javier Fuego Martínez,Javi Fuego
7797,Rodrigo Javier De Paul,Rodrigo De Paul
18724,Sofiane Feghouli,
20542,Álvaro Negredo Sánchez,Álvaro Negredo
23451,Filipe Augusto Carvalho Souza,Filipe Augusto
6757,Aarón Martín Caricol,Aarón Martín
6870,José Manuel Jurado Marín,José Jurado
16539,Diego Antonio Reyes Rosales,Diego Reyes
24035,Álvaro Vázquez García,Álvaro Vázquez
3240,Mathew Ryan,Mat Ryan
10037,Danilo Barbosa da Silva,Danilo Barbosa
27482,Aderllan Leandro de Jesus Santos,Aderllan Santos
7216,Zakarya Bergdich,
10477,Stefan Mitrović,
26190,Álvaro Rubio Robles,Álvaro Rubio
27249,Fausto Rossi,
27311,Valdet Skënder Rama,
27312,Jesús Rueda Ambrosio,Jesús Rueda
27313,Carlos González Peña,Carlos Peña
30991,Daniel Larsson,
41726,Humberto Segundo Osorio Botello,Humberto Osorio
15651,Juan Bernat Velasco,Juan Bernat
19454,Ricardo Miguel Moreira da Costa,Ricardo Costa
27317,Eduardo Jesús Vargas Rojas,Eduardo Vargas
4418,Matheus Dória Macedo,Dória
6847,Adalberto Peñaranda Maestre,Adalberto Peñaranda
7158,Cristiano Biraghi,
16338,Uche Henry Agbo,Uche Agbo
20064,Hugo Miguel Almeida Costa Lopes,Miguel Lopes
26387,Edgar Antonio Méndez Ortega,Edgar Méndez
26781,Diego Mainz García,Diego Maínz
158769,Ivan Kelava,
5568,Raúl Alonso Jiménez Rodríguez,Raúl Jiménez
16073,Aras Özbiliz,
24138,Joaquín José Marín Ruiz,Quini
24782,Jonhatan Montiel Caballero,Jonhatan Montiel
27144,Antonio Amaya Carazo,Antonio Amaya
8522,Armindo Tué Na Bangna,Bruma
8584,Jonathas Cristian de Jesus,Jonathas
10754,Héctor Hernández Ortega,Litri
40864,Ander Bardaji Maiza Lasgar,Ander Bardaji
23747,Cristian Omar Espinoza,
26619,Gaizka Toquero Pinedo,Gaizka Toquero
13614,Francesco Bardi,
24086,Antonio José Raillo Arenas,Antonio Raillo
3040,Tomer Hemed,
13581,Emilio Nsue López,Emilio Nsue
16093,Marc Fernández Gràcia,Marc Fernández
24191,Alejandro Alfaro Ligero,Alejandro Alfaro
25261,Pedro Tonon Geromel,Pedro Geromel
25948,Jose Luis Martí Soler,Jose Martí
26146,Dudú Aouate,
26671,Michaël Pereira,
27456,Anderson Conceição Benedito,Anderson Conceição
3093,Florian Grégoire Claude Lejeune,
6703,Christian Rivera Hernández,Christian Rivera
6808,Alexander Mesa Travieso,Nano
40802,Markel Areitio Cedrún,Markel Areitio
20539,Loukas Vyntra,
26248,David Barral Torres,David Barral
26495,Kalu Uche,
27240,Jesús Fernández Collado,Jesús Fernández
20494,Andreas Ivanschitz,
23382,Mohamed Lamine Sissoko Gillan,Mohamed Sissoko
24860,Héctor Rodas Ramírez,Héctor Rodas
9082,Przemysław Tytoń,
11603,Mario Pašalić,
24053,Álvaro Giménez Candela,Álvaro Giménez
24258,Cristian Ignacio Herrera Pérez,Cristian Herrera
25849,Aarón Níguez Esclapez,Aaron Níguez
27245,José Eduardo Albácar Gallego,Edu Albácar
27464,José Ángel Alonso Martín,José Ángel
8818,Jorge Meré Pérez,Jorge Meré
25057,Alejandro Barrera García,Álex Barrera
3406,Jérémy Toulalan,
3498,Ignacio Monreal Eraso,Nacho Monreal
3659,Wilfredo Daniel Caballero,Willy Caballero
6904,Sergio Sánchez Ortega,Sergio Sánchez
10798,Eliseu Pereira dos Santos,Eliseu
26809,Diego Mario Buonanotte Rende,Diego Buonanotte
3302,Nordin Amrabat,
7782,Luis Alberto Romero Alconchel,Luis Alberto
4740,Daniel Pinillos González,Dani Pinillos
24617,Eduard Campabadal Claros,Edu Campabadal
27248,José María López de Silva Sánchez,López Silva
6660,Enric Saborit Teixidor,Enric Saborit
32185,Alejandro Remiro Gargallo,Álex Remiro
6559,Juan Carlos Pérez López,Juan Carlos
18851,Stephan Maigaard Andersen,Stephan Andersen
23985,José Antonio Caro Martínez,José Caro
24143,Álvaro Vadillo Cifuentes,Álvaro Vadillo
24505,Manuel Jesús Vázquez Florido,Chuli
25892,Ignacio Pérez Santamaría,Nacho
26782,José Antonio Delgado Villar,Nono Delgado
26794,Javier Magro Matilla,Javier Matilla
26801,Jordi Figueras Montel,Jordi Figueras
27202,Guillermo Sara,
27203,Markus Steinhöfer,
27337,Braian Damián Rodríguez Carballo,Braian Rodríguez
27339,Cedric Mabwati Gerard,
6395,Kepa Arrizabalaga Revuelta,Kepa
3130,Gaël Kakuta,
10851,Luis Carlos Pereira Carneiro,Licá
11536,Abdoulaye Ba,
12626,Emiliano Adrián Insúa Zapata,Emiliano Insúa
16558,Alejandro Pozuelo Melero,Alejandro Pozuelo
24040,Cristian Darío Álvarez,Cristian Álvarez
26438,David Cobeño Iglesias,David Cobeño
27153,Javier Ignacio Aquino Carmona,Javier Aquino
10852,Miguel Filipe Nunes Cardoso,Miguel Cardoso
24507,Manuel del Moral Fernández,Manu del Moral
197493,Mikel Arruabarrena Aranbide,Mikel Arruabarrena
402733,Jose Maria Añibarro Astondoa,
3601,Charly Musonda Junior,Charly Musonda
24132,Francisco Miguel Varela Martín,Francisco Varela
27348,Ricky van Wolfswinkel,
27349,Heiko Westermann,
186264,Foued Kadir,
6714,Paulo Henrique Chagas de Lima,Ganso
7469,Salvatore Sirigu,
38524,Hiroshi Kiyotake,
27251,Francisco José Perdomo Borges,Nili
6922,Míchel Macedo Rocha Machado,Míchel
6927,David García Santana,David García
6934,Jerónimo Figueroa Cabrera,Momo
7692,Mauricio Lemos Merladet,Mauricio Lemos
7904,Javi Castellano Betancor,Javi Castellano
7905,Raúl Lizoáin Cruz,Raúl Lizoáin
8440,Aythami Artiles Oliva,Aythami Artiles
15805,Hernán Daniel Santana Trujillo,Hernán Santana
24144,Ángel Montoro Sánchez,Ángel Montoro
26753,Javier Varas Herrera,Javi Varas
27565,Hélder Filipe Oliveira Lopes,Hélder Lopes
27567,Mateo Ezequiel García,Mateo García
3416,Gabriel Moisés Antunes da Silva,Gabriel Silva
4551,Omer Atzili,
4909,Jeremie Boga,Jérémie Boga
5725,Mehdi Carcela-González,
6846,Andreas Hoelgebaum Pereira,Andreas Pereira
10488,Jon Miquel Toral Harper,Jon Toral
12162,Victorien Angban,
13730,Matthieu Saunier,
27639,Artem Kravets,
3163,Mariano Díaz Mejía,Mariano Díaz
6756,Marc Navarro Ceciliano,Marc Navarro
23821,Fausto Antonio Tienza Nuñez,Fausto Tienza
23931,Francisco Mérida Pérez,Fran Mérida
23946,Miguel Olavide Montes,Miguel Olavide
23995,Jaime Romero Gómez,Jaime Romero
24315,Enrique Barja Afonso,Kike Barja
27563,Aitor Buñuel Redrado,Aitor Buñuel
27564,Jhon Stiven Mondragón Dosman,
3742,Orestis Karnezis,
7428,Alexandre Coeff,
9542,Tiago Abiola Delfim Almeida Ilori,Tiago Ilori
11165,Yacine Brahimi,
27252,Christian Daniel Bravo Araneda,Christian Bravo
25199,Lucas Silva Borges,Lucas Silva
27194,Antonio Rodríguez Dovale,Toni
9931,Hélder Wander Sousa Azevedo Costa,Hélder Costa
20011,Hélder Manuel Marques Postiga,Hélder Postiga
27191,Diogo Ferreira Salomão,Diogo Salomão
6597,Gabriel Appelt Pires,Gabriel
6833,Martín Maximiliano Mantovani,Martín Mantovani
6875,Alexander Szymanowski,
6895,Diego Rico Salguero,Diego Rico
7804,Alberto Brignoli,
11501,Darwin Daniel Machís Marcano,Darwin Machís
24133,Víctor David Díaz Miguel,Víctor Díaz
24704,Alberto Martín Romo García Adámez,Alberto Martín
26553,Mamadou Koné,
19669,Osvaldo Nicolás Fabián Gaitán,Nicolás Gaitán
23317,André Campos Moreira,André Moreira
6928,Pedro Taunausú Domínguez Placeres,Tana
8167,Sergio Ezequiel Araújo,Sergio Araujo
15602,Juan Carlos Valerón Santana,Juan Carlos Valerón
25984,Ángel Domingo López Ruano,Ángel López
26448,Javier Garrido Behovide,Javier Garrido
26689,Nauzet Alemán Viera,Nauzet Alemán
6586,Ignacio Gil de Pareja Vicent,Nacho Gil
23849,Francisco José Villalba Rodrigo,Fran Villalba
27481,Carlos Carbonell Gil,Tropi
197491,Ibrahim Diallo,
6865,Francisco José Molinero Calderón,Francisco Molinero
19724,Rafael van der Vaart,Rafael van der Vaart
27345,Didier Digard,
27347,Juan Manuel Vargas Risco,Juan Manuel Vargas
6861,Juan Torres Ruiz,Juan Cala
8817,Jhon Andrés Córdoba Copete,Jhon Córdoba
13456,Daniel João Santos Candeias,Daniel Candeias
23761,Alhassane Bangoura,Lass Bangoura
27338,Lorenzo Enrique Reyes Vicencio,Lorenzo Reyes
6929,José Vicente Gómez Umpiérrez,Vicente Gómez
7906,David Simón Rodríguez Santana,David Simón
22041,Marko Livaja,
25723,Wellington Alves da Silva,Wellington Silva
26436,José Manuel Jiménez Ortiz,Mané
26612,José Manuel Casado Bizcocho,José Manuel Casado
26775,Thievy Guivane Bifouma Koulossa,Thievy Bifouma
27459,Antonio Marín Molina,Antonio Marín
27460,Julián Cuesta Díaz,Julián Cuesta
47340,José Ángel Jurado de la Torre,José Jurado
11212,Fábio Ricardo Gomes Fonseca,Fábio Espinho
30476,Borja López Menéndez,Borja López
5461,Šime Vrsaljko,
6729,Guilherme dos Santos Torres,Guilherme
6774,Borja Valle Balonga,Borja Valle
6779,Emre Çolak,
6868,Bruno Alexandre Vilela Gama,Bruno Gama
6896,Marlos Moreno Durán,Marlos Moreno
16441,Ryan Guno Babel,Ryan Babel
27461,Francisco Manuel Vélez Jiménez,Fran Vélez
3606,Ander Herrera Agüera,Ander Herrera
6781,Raúl Fernández-Cavada Mateos,Raúl Fernández
26031,Andoni Iraola Sagarna,Andoni Iraola
41724,Xabier Castillo Aranburu,Xabi Castillo
3292,Abdoulaye Doucouré,
5543,Haris Seferović,
7321,Liassine Cadamuro-Bentaïba,Liassine Cadamuro
23796,Marco Sangalli Fuentes,Marco Sangalli
24042,Javier Ros Añón,Javi Ros
26441,Daniel Estrada Agirrezablaga,Dani Estrada
26070,Antonio Rodríguez Martínez,Toño
27396,Jorge García Morcillo,Jorge Morcillo
10753,Erik Morán Arribas,Erik Morán
