match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week
3879839,2016-04-24,20:45:00.000,1,2,available,unscheduled,2023-07-09T08:57:01.962307,,35
3879840,2016-04-24,15:00:00.000,2,0,available,unscheduled,2023-07-07T14:26:34.346494,,35
3879836,2016-04-21,20:45:00.000,0,0,available,unscheduled,2023-07-10T11:40:18.435621,,34
3879833,2016-04-20,20:45:00.000,3,0,available,unscheduled,2023-07-08T12:44:52.225599,,34
3879828,2016-04-20,20:45:00.000,3,2,available,unscheduled,2023-07-09T13:58:26.318501,,34
3879832,2016-04-20,20:45:00.000,2,2,available,unscheduled,2023-07-05T00:39:04.229126,,34
3879830,2016-04-20,20:45:00.000,1,0,available,unscheduled,2023-07-08T07:51:26.135890,,34
3879792,2016-03-20,16:00:00.000,0,1,available,unscheduled,2023-07-15T20:58:34.309741,,30
3879795,2016-03-20,16:00:00.000,1,2,available,unscheduled,2023-07-05T12:34:30.514420,,30
3879794,2016-03-20,13:30:00.000,2,0,available,unscheduled,2023-08-05T10:22:19.035221,,30
3879788,2016-03-19,19:00:00.000,0,0,available,unscheduled,2023-08-05T10:41:59.565252,,30
3879787,2016-03-19,21:45:00.000,1,1,available,unscheduled,2023-08-14T12:41:00.319524,,30
3879786,2016-03-13,21:45:00.000,0,1,available,unscheduled,2023-07-06T13:52:12.032534,,29
3879784,2016-03-13,16:00:00.000,3,2,available,unscheduled,2023-07-31T07:44:36.505974,,29
3879783,2016-03-13,16:00:00.000,1,2,available,unscheduled,2023-08-05T11:03:31.590281,,29
3879782,2016-03-13,16:00:00.000,2,1,available,unscheduled,2023-06-27T15:26:06.950891,,29
3879781,2016-03-13,13:30:00.000,0,0,available,unscheduled,2023-07-07T14:25:44.322136,,29
3879780,2016-03-13,16:00:00.000,1,1,available,unscheduled,2023-06-26T18:01:51.893970,,29
3879779,2016-03-12,21:45:00.000,2,1,available,unscheduled,2023-06-22T13:00:54.203363,,29
3879778,2016-03-12,19:00:00.000,1,1,available,unscheduled,2023-06-18T01:40:43.763780,,29
3879777,2016-03-11,21:45:00.000,1,0,available,unscheduled,2023-08-10T00:28:05.694300,,29
3879774,2016-03-06,21:45:00.000,3,1,available,unscheduled,2023-06-25T15:27:11.598344,,28
3879776,2016-03-06,16:00:00.000,0,0,available,unscheduled,2023-06-21T15:41:34.770122,,28
3879771,2016-03-06,16:00:00.000,2,0,available,unscheduled,2023-06-24T14:32:53.111744,,28
3879772,2016-03-06,13:30:00.000,1,1,available,unscheduled,2023-06-22T18:31:02.908553,,28
3879756,2016-02-22,22:00:00.000,1,1,available,unscheduled,2023-06-24T10:51:52.602738,,26
3879754,2016-02-21,16:00:00.000,0,0,available,unscheduled,2023-06-22T07:29:47.216761,,26
3879748,2016-02-20,19:00:00.000,3,1,available,unscheduled,2023-06-23T08:15:19.614647,,26
3879749,2016-02-20,21:45:00.000,3,1,available,unscheduled,2023-07-11T09:45:48.781369,,26
3879747,2016-02-19,21:45:00.000,0,0,available,unscheduled,2023-08-31T16:46:34.290341,,26
3879742,2016-02-14,13:30:00.000,2,1,available,unscheduled,2023-06-21T10:55:34.813968,,25
3879746,2016-02-14,21:45:00.000,2,1,available,unscheduled,2023-06-18T01:39:59.579820,,25
3879744,2016-02-14,16:00:00.000,0,0,available,unscheduled,2023-08-06T14:42:36.721633,,25
3879745,2016-02-14,16:00:00.000,1,3,available,unscheduled,2023-06-21T12:33:46.569937,,25
3879743,2016-02-14,16:00:00.000,0,1,available,unscheduled,2023-06-21T14:02:47.957091,,25
3879739,2016-02-13,21:45:00.000,1,0,available,unscheduled,2023-06-21T14:38:30.486464,,25
3879741,2016-02-13,19:00:00.000,1,1,available,unscheduled,2023-06-21T15:58:05.396061,,25
3879740,2016-02-13,16:00:00.000,1,2,available,unscheduled,2023-06-20T09:54:36.230121,,25
3879738,2016-02-12,21:45:00.000,1,3,available,unscheduled,2023-06-20T14:42:07.758617,,25
3879737,2016-02-11,21:45:00.000,5,2,available,unscheduled,2023-07-05T17:09:20.016603,,25
3879732,2016-02-07,16:00:00.000,1,2,available,unscheduled,2023-06-23T11:14:17.704463,,24
3879707,2016-01-30,21:45:00.000,3,1,available,unscheduled,2023-07-18T04:11:41.234752,,22
3879702,2016-01-24,16:00:00.000,1,1,available,unscheduled,2023-08-03T15:50:18.534842,,21
3879704,2016-01-24,16:00:00.000,1,1,available,unscheduled,2023-06-22T07:28:24.220660,,21
3879701,2016-01-24,21:45:00.000,1,0,available,unscheduled,2023-08-14T16:59:56.008714,,21
3879700,2016-01-24,16:00:00.000,4,1,available,unscheduled,2023-06-22T17:53:08.536120,,21
3879706,2016-01-24,13:30:00.000,2,0,available,unscheduled,2023-08-05T17:20:38.372168,,21
3878559,2015-08-30,20:45:00.000,2,0,available,unscheduled,2023-03-20T15:02:08.687125,,2
3879636,2015-11-30,20:00:00.000,1,1,available,unscheduled,2023-08-02T14:16:57.187506,,14
3879627,2015-11-28,19:00:00.000,2,0,available,unscheduled,2023-06-20T17:43:03.087816,,14
3879626,2015-11-22,21:45:00.000,4,0,available,unscheduled,2023-07-09T07:08:36.991704,,13
3879625,2015-11-22,16:00:00.000,1,0,available,unscheduled,2023-06-22T05:19:17.525875,,13
3879624,2015-11-22,16:00:00.000,1,1,available,unscheduled,2023-06-20T17:06:40.275200,,13
3879623,2015-11-22,16:00:00.000,2,2,available,unscheduled,2023-07-06T18:06:39.564331,,13
3879622,2015-11-22,16:00:00.000,1,2,available,unscheduled,2023-08-02T19:30:29.275905,,13
3879621,2015-11-22,16:00:00.000,0,1,available,unscheduled,2023-06-21T02:54:20.030753,,13
3879620,2015-11-22,13:30:00.000,0,2,available,unscheduled,2023-06-21T02:02:22.812974,,13
3878611,2015-09-20,12:30:00.000,0,1,available,unscheduled,2023-03-25T14:03:16.750724,,4
3878610,2015-09-20,15:00:00.000,1,1,available,unscheduled,2023-06-22T04:58:43.011194,,4
3878608,2015-09-20,15:00:00.000,1,0,available,unscheduled,2023-03-24T20:43:09.894126,,4
3878607,2015-09-20,15:00:00.000,2,2,available,unscheduled,2023-03-24T07:23:06.575117,,4
3878606,2015-09-20,15:00:00.000,2,0,available,unscheduled,2023-06-08T10:16:07.284533,,4
3878605,2015-09-20,18:00:00.000,0,1,available,unscheduled,2023-03-25T06:37:58.946602,,4
3879876,2016-05-15,18:00:00.000,1,2,available,unscheduled,2023-07-24T07:07:04.149872,,38
3879875,2016-05-15,20:45:00.000,3,2,available,unscheduled,2023-07-24T07:07:52.840243,,38
3879874,2016-05-15,20:45:00.000,2,4,available,unscheduled,2023-07-24T07:11:24.794433,,38
3879873,2016-05-15,18:00:00.000,2,1,available,unscheduled,2023-07-24T07:10:29.766224,,38
3879872,2016-05-15,18:00:00.000,0,0,available,unscheduled,2023-08-05T10:02:57.448533,,38
3879871,2016-05-15,20:45:00.000,1,2,available,unscheduled,2023-07-24T07:09:37.752202,,38
3879870,2016-05-14,17:00:00.000,5,0,available,unscheduled,2023-08-03T12:54:01.981335,,38
3879869,2016-05-14,20:45:00.000,1,3,available,unscheduled,2023-08-05T17:41:03.540409,,38
3879868,2016-05-14,20:45:00.000,3,1,available,unscheduled,2023-08-05T13:48:36.494795,,38
3879867,2016-05-14,20:45:00.000,4,0,available,unscheduled,2023-08-03T12:53:14.720894,,38
3879866,2016-05-08,12:30:00.000,3,0,available,unscheduled,2023-08-03T12:52:23.051150,,37
3879865,2016-05-08,15:00:00.000,0,3,available,unscheduled,2023-08-03T12:51:28.453031,,37
3879864,2016-05-08,20:45:00.000,2,1,available,unscheduled,2023-07-24T06:57:45.755307,,37
3879861,2016-05-08,15:00:00.000,0,1,available,unscheduled,2023-08-03T12:50:38.577097,,37
3879860,2016-05-08,15:00:00.000,0,0,available,unscheduled,2023-08-03T15:49:11.729307,,37
3879859,2016-05-08,15:00:00.000,1,3,available,unscheduled,2023-08-11T09:37:23.167399,,37
3879858,2016-05-07,20:45:00.000,0,1,available,unscheduled,2023-08-06T09:42:42.413453,,37
3879857,2016-05-07,18:00:00.000,2,1,available,unscheduled,2023-07-24T06:55:17.124284,,37
3879856,2016-05-02,19:00:00.000,2,3,available,unscheduled,2023-07-24T06:50:10.156507,,36
3879855,2016-05-02,21:00:00.000,2,1,available,unscheduled,2023-07-24T06:49:18.192138,,36
3879854,2016-05-01,15:00:00.000,1,0,available,unscheduled,2023-08-03T12:48:16.346600,,36
3879853,2016-05-01,20:45:00.000,2,0,available,unscheduled,2023-08-06T14:19:41.281369,,36
3879852,2016-05-01,15:00:00.000,2,0,available,unscheduled,2023-08-03T12:46:30.641003,,36
3879851,2016-05-01,15:00:00.000,3,3,available,unscheduled,2023-07-24T08:26:18.054422,,36
3879850,2016-05-01,12:30:00.000,2,0,available,unscheduled,2023-08-03T12:45:37.557239,,36
3879849,2016-05-01,15:00:00.000,0,0,available,unscheduled,2023-08-03T12:24:13.133068,,36
3879848,2016-04-30,20:45:00.000,0,0,available,unscheduled,2023-07-07T14:28:06.430228,,36
3879846,2016-04-25,17:00:00.000,2,1,available,unscheduled,2023-07-11T13:56:44.694753,,35
3879845,2016-04-25,15:00:00.000,1,0,available,unscheduled,2023-08-06T06:11:38.678653,,35
3879844,2016-04-25,19:00:00.000,1,0,available,unscheduled,2023-07-06T01:48:12.213627,,35
3879843,2016-04-24,15:00:00.000,1,3,available,unscheduled,2023-07-07T14:27:17.756136,,35
3879842,2016-04-24,15:00:00.000,1,0,available,unscheduled,2023-07-07T12:29:49.138790,,35
3879841,2016-04-24,12:30:00.000,0,2,available,unscheduled,2023-08-03T12:23:15.330166,,35
3879835,2016-04-20,20:45:00.000,5,1,available,unscheduled,2023-07-28T20:38:53.725607,,34
3879834,2016-04-20,20:45:00.000,2,1,available,unscheduled,2023-08-03T16:36:27.248497,,34
3879831,2016-04-20,18:30:00.000,0,0,available,unscheduled,2023-07-07T15:52:36.180845,,34
3879829,2016-04-20,20:45:00.000,1,0,available,unscheduled,2023-07-06T16:18:21.969454,,34
3879827,2016-04-19,20:45:00.000,6,0,available,unscheduled,2023-08-07T03:17:04.490288,,34
3879826,2016-04-17,15:00:00.000,1,2,available,unscheduled,2023-07-06T15:49:25.630619,,33
3879824,2016-04-17,20:45:00.000,0,1,available,unscheduled,2023-07-06T18:40:50.239416,,33
3879823,2016-04-17,12:30:00.000,3,3,available,unscheduled,2023-07-04T20:55:00.428773,,33
3879822,2016-04-17,15:00:00.000,0,0,available,unscheduled,2023-07-05T18:52:42.458217,,33
3879821,2016-04-17,15:00:00.000,3,1,available,unscheduled,2023-07-17T23:23:57.426558,,33
3879820,2016-04-17,15:00:00.000,4,0,available,unscheduled,2023-07-16T23:43:12.681224,,33
3879819,2016-04-16,18:00:00.000,4,1,available,unscheduled,2023-07-16T15:43:05.819249,,33
3879818,2016-04-16,15:00:00.000,0,1,available,unscheduled,2023-07-07T15:51:55.943717,,33
3879816,2016-04-11,20:45:00.000,1,1,available,unscheduled,2023-07-12T04:38:59.321371,,32
3879815,2016-04-10,15:00:00.000,2,1,available,unscheduled,2023-07-07T12:09:39.021100,,32
3879814,2016-04-10,12:30:00.000,2,0,available,unscheduled,2023-07-05T17:38:26.082414,,32
3879813,2016-04-10,15:00:00.000,2,0,available,unscheduled,2023-07-06T07:56:59.257431,,32
3879812,2016-04-10,20:45:00.000,0,3,available,unscheduled,2023-07-06T11:21:19.618586,,32
3879811,2016-04-10,15:00:00.000,3,0,available,unscheduled,2023-08-05T12:24:19.827473,,32
3879810,2016-04-09,20:45:00.000,1,2,available,unscheduled,2023-06-28T20:32:19.838397,,32
3879809,2016-04-09,18:00:00.000,0,1,available,unscheduled,2023-07-17T22:02:45.863857,,32
3879808,2016-04-09,15:00:00.000,0,1,available,unscheduled,2023-07-06T02:05:40.397865,,32
3879807,2016-04-09,18:00:00.000,1,0,available,unscheduled,2023-07-06T02:24:58.842613,,32
3879806,2016-04-04,20:45:00.000,0,1,available,unscheduled,2023-07-11T14:56:58.964789,,31
3879805,2016-04-03,15:00:00.000,2,1,available,unscheduled,2023-07-06T22:16:40.034080,,31
3879804,2016-04-03,15:00:00.000,4,0,available,unscheduled,2023-07-08T09:55:10.100381,,31
3879803,2016-04-03,12:30:00.000,3,1,available,unscheduled,2023-08-06T11:30:56.193839,,31
3879802,2016-04-03,15:00:00.000,3,1,available,unscheduled,2023-07-12T05:39:02.297435,,31
3879801,2016-04-03,20:45:00.000,1,2,available,unscheduled,2023-08-05T23:35:37.083077,,31
3879800,2016-04-03,15:00:00.000,1,1,available,unscheduled,2023-08-01T17:24:49.041294,,31
3879799,2016-04-03,15:00:00.000,1,4,available,unscheduled,2023-07-06T05:25:17.492148,,31
3879798,2016-04-02,20:45:00.000,1,0,available,unscheduled,2023-07-15T19:57:49.341385,,31
3879797,2016-04-02,18:00:00.000,1,3,available,unscheduled,2023-08-01T06:50:41.595489,,31
3879796,2016-03-20,19:00:00.000,3,1,available,unscheduled,2023-07-05T23:07:08.100075,,30
3879793,2016-03-20,16:00:00.000,1,1,available,unscheduled,2023-08-07T04:56:19.142562,,30
3879791,2016-03-20,21:45:00.000,1,1,available,unscheduled,2023-06-26T17:06:37.006881,,30
3879790,2016-03-20,16:00:00.000,1,4,available,unscheduled,2023-07-06T19:37:33.798507,,30
3879789,2016-03-20,16:00:00.000,0,0,available,unscheduled,2023-07-06T15:48:43.231133,,30
3879775,2016-03-06,16:00:00.000,1,0,available,unscheduled,2023-07-10T10:54:31.176229,,28
3879770,2016-03-06,16:00:00.000,0,2,available,unscheduled,2023-06-23T20:12:18.973787,,28
3879769,2016-03-05,21:45:00.000,3,1,available,unscheduled,2023-06-21T15:07:25.104216,,28
3879768,2016-03-05,19:00:00.000,0,3,available,unscheduled,2023-06-24T22:01:55.071741,,28
3879767,2016-03-04,21:45:00.000,4,1,available,unscheduled,2023-06-22T17:41:54.500663,,28
3879766,2016-02-29,20:00:00.000,0,2,available,unscheduled,2023-06-22T10:20:56.410473,,27
3879765,2016-02-29,22:00:00.000,1,1,available,unscheduled,2023-07-08T18:23:57.976576,,27
3879764,2016-02-28,16:00:00.000,1,0,available,unscheduled,2023-07-05T17:10:10.325936,,27
3879763,2016-02-28,16:00:00.000,2,0,available,unscheduled,2023-06-21T17:49:50.818538,,27
3879762,2016-02-28,16:00:00.000,2,0,available,unscheduled,2023-08-03T15:47:28.498054,,27
3879761,2016-02-28,16:00:00.000,1,1,available,unscheduled,2023-08-05T01:31:59.190756,,27
3879760,2016-02-28,13:30:00.000,0,0,available,unscheduled,2023-06-24T19:43:18.740921,,27
3879759,2016-02-28,21:45:00.000,2,0,available,unscheduled,2023-06-22T15:48:08.272735,,27
3879758,2016-02-27,21:45:00.000,1,0,available,unscheduled,2023-06-26T14:50:54.386992,,27
3879757,2016-02-27,19:00:00.000,1,3,available,unscheduled,2023-07-07T09:03:15.128299,,27
3879755,2016-02-21,19:00:00.000,0,0,available,unscheduled,2023-07-06T20:28:33.006210,,26
3879753,2016-02-21,16:00:00.000,3,2,available,unscheduled,2023-06-22T09:00:21.077350,,26
3879752,2016-02-21,16:00:00.000,2,1,available,unscheduled,2023-08-01T12:16:27.661415,,26
3879751,2016-02-21,21:45:00.000,5,0,available,unscheduled,2023-07-05T16:05:46.152462,,26
3879736,2016-02-07,21:45:00.000,2,1,available,unscheduled,2023-06-22T13:37:23.816580,,24
3879735,2016-02-07,19:00:00.000,0,0,available,unscheduled,2023-06-22T13:00:11.835344,,24
3879734,2016-02-07,16:00:00.000,1,1,available,unscheduled,2023-06-22T12:00:36.293863,,24
3879733,2016-02-07,16:00:00.000,0,2,available,unscheduled,2023-08-10T13:29:30.296302,,24
3879731,2016-02-07,16:00:00.000,1,0,available,unscheduled,2023-07-25T07:57:55.035961,,24
3879730,2016-02-07,13:30:00.000,3,3,available,unscheduled,2023-06-22T17:23:16.092865,,24
3879729,2016-02-07,16:00:00.000,2,2,available,unscheduled,2023-07-05T15:23:33.410198,,24
3879728,2016-02-06,19:00:00.000,1,1,available,unscheduled,2023-06-22T09:44:13.774591,,24
3879727,2016-02-06,21:45:00.000,0,0,available,unscheduled,2023-06-24T13:22:27.659795,,24
3879726,2016-02-03,21:45:00.000,1,0,available,unscheduled,2023-06-24T16:31:45.906798,,23
3879725,2016-02-03,19:30:00.000,1,0,available,unscheduled,2023-06-22T11:59:52.679310,,23
3879724,2016-02-03,21:45:00.000,2,1,available,unscheduled,2023-06-23T09:56:24.739275,,23
3879723,2016-02-03,21:45:00.000,1,0,available,unscheduled,2023-06-24T11:58:15.540664,,23
3879722,2016-02-03,21:45:00.000,2,1,available,unscheduled,2023-06-22T09:59:46.810481,,23
3879721,2016-02-03,21:45:00.000,0,2,available,unscheduled,2023-06-18T16:10:33.351225,,23
3879720,2016-02-03,21:45:00.000,0,2,available,unscheduled,2023-06-22T07:47:15.216493,,23
3879719,2016-02-03,21:45:00.000,2,2,available,unscheduled,2023-06-22T08:43:14.191938,,23
3879718,2016-02-03,21:45:00.000,1,1,available,unscheduled,2023-06-23T10:35:32.832747,,23
3879717,2016-02-02,21:45:00.000,0,2,available,unscheduled,2023-06-21T15:06:38.143491,,23
3879716,2016-01-31,16:00:00.000,0,0,available,unscheduled,2023-06-22T09:20:47.149760,,22
3879715,2016-01-31,16:00:00.000,0,0,available,unscheduled,2023-06-22T11:39:39.200003,,22
3879714,2016-01-31,16:00:00.000,5,1,available,unscheduled,2023-06-22T10:23:36.749624,,22
3879713,2016-01-31,13:30:00.000,0,4,available,unscheduled,2023-08-11T14:12:16.573696,,22
3879712,2016-01-31,21:45:00.000,3,0,available,unscheduled,2023-06-21T17:40:06.887752,,22
3879711,2016-01-31,16:00:00.000,0,0,available,unscheduled,2023-06-21T14:04:25.011555,,22
3879710,2016-01-31,16:00:00.000,3,2,available,unscheduled,2023-06-22T11:01:57.206682,,22
3879709,2016-01-30,16:00:00.000,1,1,available,unscheduled,2023-06-21T19:54:46.668864,,22
3879708,2016-01-30,19:00:00.000,1,1,available,unscheduled,2023-06-21T15:40:48.656692,,22
3879698,2016-01-23,21:45:00.000,2,2,available,unscheduled,2023-08-03T19:44:11.473908,,21
3879697,2016-01-23,19:00:00.000,0,0,available,unscheduled,2023-08-05T19:46:23.343913,,21
3879696,2016-01-20,21:45:00.000,1,1,available,unscheduled,2023-08-03T19:01:55.442057,,16
3879695,2016-01-17,13:30:00.000,4,0,available,unscheduled,2023-06-20T12:50:14.893845,,20
3879694,2016-01-17,16:00:00.000,2,2,available,unscheduled,2023-06-20T13:30:59.153229,,20
3879693,2016-01-17,16:00:00.000,0,4,available,unscheduled,2023-08-03T16:24:25.029971,,20
3879692,2016-01-17,16:00:00.000,1,1,available,unscheduled,2023-08-03T17:39:26.682002,,20
3879691,2016-01-17,16:00:00.000,1,1,available,unscheduled,2023-06-20T13:31:43.626485,,20
3879690,2016-01-17,21:45:00.000,2,0,available,unscheduled,2023-06-21T10:52:23.796717,,20
3879689,2016-01-17,16:00:00.000,2,1,available,unscheduled,2023-06-21T12:48:58.618248,,20
3879688,2016-01-16,16:00:00.000,1,1,available,unscheduled,2023-06-22T11:01:17.219239,,20
3879687,2016-01-16,19:00:00.000,4,2,available,unscheduled,2023-07-08T18:22:48.076992,,20
3879686,2016-01-16,21:45:00.000,3,1,available,unscheduled,2023-06-23T00:56:07.339692,,20
3879685,2016-01-10,16:00:00.000,0,2,available,unscheduled,2023-06-22T07:45:44.839784,,19
3879684,2016-01-10,21:45:00.000,1,2,available,unscheduled,2023-06-21T23:47:02.519536,,19
3879683,2016-01-10,16:00:00.000,0,1,available,unscheduled,2023-06-22T13:55:48.467607,,19
3879682,2016-01-10,16:00:00.000,0,1,available,unscheduled,2023-06-22T01:17:26.909788,,19
3879681,2016-01-10,13:30:00.000,0,1,available,unscheduled,2023-06-22T07:27:33.865669,,19
3879680,2016-01-10,16:00:00.000,0,1,available,unscheduled,2023-06-22T00:56:36.929103,,19
3879679,2016-01-10,16:00:00.000,1,5,available,unscheduled,2023-08-05T08:55:06.331857,,19
3879678,2016-01-09,16:00:00.000,2,1,available,unscheduled,2023-06-22T04:39:52.733227,,19
3879677,2016-01-09,19:00:00.000,1,3,available,unscheduled,2023-07-09T02:32:05.313609,,19
3879676,2016-01-09,21:45:00.000,1,1,available,unscheduled,2023-06-22T07:09:24.124808,,19
3879675,2016-01-06,16:00:00.000,0,0,available,unscheduled,2023-08-07T06:21:50.149535,,18
3879674,2016-01-06,16:00:00.000,0,1,available,unscheduled,2023-07-10T13:37:26.818222,,18
3879673,2016-01-06,13:30:00.000,2,1,available,unscheduled,2023-06-21T09:17:10.425550,,18
3879672,2016-01-06,16:00:00.000,3,3,available,unscheduled,2023-06-21T11:53:34.796158,,18
3879671,2016-01-06,16:00:00.000,1,3,available,unscheduled,2023-06-19T15:18:17.793021,,18
3879670,2016-01-06,16:00:00.000,3,0,available,unscheduled,2023-06-20T15:01:50.959413,,18
3879669,2016-01-06,21:45:00.000,2,1,available,unscheduled,2023-06-21T16:35:13.402274,,18
3879668,2016-01-06,19:00:00.000,0,1,available,unscheduled,2023-07-31T18:17:56.663094,,18
3879667,2016-01-06,16:00:00.000,2,2,available,unscheduled,2023-06-20T21:04:51.676138,,18
3879666,2016-01-05,21:45:00.000,2,3,available,unscheduled,2023-06-21T12:33:07.318017,,18
3879664,2015-12-20,19:00:00.000,2,0,available,unscheduled,2023-07-17T22:00:55.830263,,17
3879662,2015-12-20,16:00:00.000,2,0,available,unscheduled,2023-07-12T14:22:49.196706,,17
3879661,2015-12-20,16:00:00.000,1,3,available,unscheduled,2023-06-20T18:36:16.334626,,17
3879660,2015-12-20,13:30:00.000,2,3,available,unscheduled,2023-07-12T08:55:22.290252,,17
3879659,2015-12-20,21:45:00.000,1,2,available,unscheduled,2023-06-21T10:14:58.650071,,17
3879658,2015-12-20,19:00:00.000,0,1,available,unscheduled,2023-06-22T22:45:21.668396,,17
3879657,2015-12-20,16:00:00.000,2,0,available,unscheduled,2023-06-20T21:57:34.506602,,17
3879656,2015-12-19,21:45:00.000,2,3,available,unscheduled,2023-06-20T19:36:35.364895,,17
3879655,2015-12-14,21:45:00.000,1,1,available,unscheduled,2023-06-20T19:03:20.457465,,16
3879654,2015-12-13,16:00:00.000,1,0,available,unscheduled,2023-06-21T17:39:17.307862,,16
3879652,2015-12-13,16:00:00.000,1,1,available,unscheduled,2023-06-21T13:09:02.908189,,16
3879651,2015-12-13,19:00:00.000,0,0,available,unscheduled,2023-06-21T13:45:25.361456,,16
3879650,2015-12-13,16:00:00.000,3,0,available,unscheduled,2023-08-05T05:43:18.396394,,16
3879649,2015-12-12,19:00:00.000,4,1,available,unscheduled,2023-06-20T15:18:56.888083,,16
3879648,2015-12-12,21:45:00.000,0,4,available,unscheduled,2023-06-20T20:13:15.365739,,16
3879647,2015-12-12,16:00:00.000,0,1,available,unscheduled,2023-06-20T11:55:51.730474,,16
3879646,2015-12-06,16:00:00.000,3,0,available,unscheduled,2023-08-02T16:43:11.295486,,15
3879644,2015-12-06,16:00:00.000,3,0,available,unscheduled,2023-08-02T14:40:26.818737,,15
3879643,2015-12-06,19:00:00.000,1,3,available,unscheduled,2023-08-10T09:32:01.306387,,15
3879642,2015-12-06,21:45:00.000,0,0,available,unscheduled,2023-08-10T13:06:25.301865,,15
3879641,2015-12-06,16:00:00.000,0,1,available,unscheduled,2023-08-03T12:22:28.069421,,15
3879640,2015-12-06,16:00:00.000,0,2,available,unscheduled,2023-08-03T23:49:12.551771,,15
3879639,2015-12-05,16:00:00.000,1,1,available,unscheduled,2023-08-02T17:54:51.166269,,15
3879638,2015-12-05,21:45:00.000,1,0,available,unscheduled,2023-08-02T17:55:45.900887,,15
3879637,2015-12-04,21:45:00.000,0,2,available,unscheduled,2023-06-19T22:45:42.092797,,15
3879635,2015-11-30,22:00:00.000,2,1,available,unscheduled,2023-08-18T19:37:53.599961,,14
3879634,2015-11-29,16:00:00.000,1,2,available,unscheduled,2023-07-09T08:56:08.567920,,14
3879633,2015-11-29,19:00:00.000,1,0,available,unscheduled,2023-08-02T17:53:57.109881,,14
3879631,2015-11-29,16:00:00.000,2,3,available,unscheduled,2023-07-08T21:23:40.427409,,14
3879630,2015-11-29,21:45:00.000,0,3,available,unscheduled,2023-08-02T13:12:18.262878,,14
3879629,2015-11-29,16:00:00.000,3,2,available,unscheduled,2023-06-20T19:56:43.452914,,14
3879619,2015-11-22,16:00:00.000,2,1,available,unscheduled,2023-07-09T00:23:56.259261,,13
3879618,2015-11-21,21:45:00.000,1,0,available,unscheduled,2023-06-20T17:07:51.922428,,13
3879617,2015-11-21,19:00:00.000,2,2,available,unscheduled,2023-06-21T02:01:17.509762,,13
3879616,2015-11-08,21:45:00.000,0,2,available,unscheduled,2023-06-20T17:04:41.657746,,12
3879615,2015-11-08,16:00:00.000,1,0,available,unscheduled,2023-06-21T13:08:14.636670,,12
3879614,2015-11-08,13:30:00.000,0,1,available,unscheduled,2023-06-20T10:37:27.158096,,12
3879613,2015-11-08,16:00:00.000,1,3,available,unscheduled,2023-06-20T13:48:17.163959,,12
3879612,2015-11-08,16:00:00.000,2,2,available,unscheduled,2023-07-11T10:45:35.124128,,12
3879611,2015-11-08,16:00:00.000,1,0,available,unscheduled,2023-06-21T10:33:54.571996,,12
3879610,2015-11-08,16:00:00.000,2,0,available,unscheduled,2023-07-09T14:41:58.814538,,12
3879608,2015-11-07,19:00:00.000,0,2,available,unscheduled,2023-06-20T12:39:21.756686,,12
3879607,2015-11-07,21:45:00.000,0,0,available,unscheduled,2023-08-04T02:54:59.101535,,12
3879606,2015-11-02,20:00:00.000,1,1,available,unscheduled,2023-06-20T17:42:07.350825,,11
3879605,2015-11-02,22:00:00.000,0,1,available,unscheduled,2023-06-20T17:44:07.140355,,11
3879604,2015-11-01,16:00:00.000,0,0,available,unscheduled,2023-06-20T00:18:14.256943,,11
3879603,2015-11-01,16:00:00.000,0,0,available,unscheduled,2023-06-20T17:17:19.369236,,11
3879602,2015-11-01,13:30:00.000,4,1,available,unscheduled,2023-06-20T13:37:30.924146,,11
3879601,2015-11-01,16:00:00.000,3,0,available,unscheduled,2023-06-19T15:53:27.200234,,11
3879600,2015-11-01,16:00:00.000,0,0,available,unscheduled,2023-06-19T16:30:07.761877,,11
3879599,2015-11-01,21:45:00.000,1,3,available,unscheduled,2023-06-20T17:05:48.188815,,11
3879598,2015-10-31,21:45:00.000,1,0,available,unscheduled,2023-06-20T11:14:33.196789,,11
3879597,2015-10-31,19:00:00.000,2,1,available,unscheduled,2023-06-20T09:36:06.109684,,11
3879596,2015-10-29,21:45:00.000,1,1,available,unscheduled,2023-08-05T11:51:30.942653,,10
3879595,2015-10-28,21:45:00.000,0,2,available,unscheduled,2023-06-19T17:52:47.884266,,10
3879594,2015-10-28,21:45:00.000,1,0,available,unscheduled,2023-06-19T19:34:09.480267,,10
3879593,2015-10-28,21:45:00.000,2,0,available,unscheduled,2023-06-20T19:55:57.698054,,10
3879592,2015-10-28,21:45:00.000,3,1,available,unscheduled,2023-06-19T17:16:42.669518,,10
3879591,2015-10-28,21:45:00.000,1,0,available,unscheduled,2023-06-19T21:56:00.845621,,10
3879590,2015-10-28,21:45:00.000,3,3,available,unscheduled,2023-06-20T08:32:04.195858,,10
3879589,2015-10-28,21:45:00.000,2,1,available,unscheduled,2023-06-19T11:11:42.317730,,10
3879588,2015-10-28,21:45:00.000,2,1,available,unscheduled,2023-06-19T04:23:02.291740,,10
3879586,2015-10-25,12:30:00.000,4,1,available,unscheduled,2023-06-19T20:32:02.472526,,9
3879584,2015-10-25,15:00:00.000,1,0,available,unscheduled,2023-06-19T21:55:17.282048,,9
3879583,2015-10-25,18:00:00.000,1,2,available,unscheduled,2023-06-19T13:49:39.642512,,9
