342,214
4658,214
357,214
347,214
353,214
352,214
345,214
351,214
349,214
344,214
361,214
343,214
4654,214
354,214
355,214
348,214
5043,214
653,214
4650,214
346,214
625,214
4655,214
4454,214
622,214
4656,214
4657,214
4639,214
4637,214
4636,214
4457,214
4660,214
350,214
4667,214
4640,214
4665,214
4653,214
4448,214
4635,214
4662,214
4455,214
4638,214
52894,214
4652,214
5341,214
624,214
241,241
4954,112
1001324,112
385,112
390,112
388,112
381,112
383,112
387,112
117450,112
391,112
4488,112
380,112
4983,112
386,112
621,112
1001068,112
1000400,105
1000401,105
5810,105
1000767,114
4222,238
113891,249
4666,68
4867,85
611,183
367,85
4080,203
5666,233
1454,88
370,85
398,160
20,68
33,68
4674,68
12,68
37,68
3,68
99148,68
210,68
211,68
6,68
29,68
2,68
71,68
45,249
4591,68
220,68
10,68
4589,68
4715,68
115324,68
217,68
1000243,68
214,68
213,68
22,68
4500,68
4843,68
4844,68
31,68
99,68
577,68
132,68
4494,68
111,68
5332,68
456,68
579,68
4062,68
4847,68
4055,68
223,68
4842,68
203,68
4979,68
4989,68
122,68
4054,68
600,68
32,68
69635,68
4,68
72,68
5492,68
117794,68
116891,68
117474,68
1001115,185
1000793,185
117897,185
1001114,185
1000253,185
94425,185
1000838,185
1001113,185
4233,220
83666,45
4828,147
4820,147
4130,188
4260,188
4726,188
4259,188
255,188
4263,188
4261,188
256,188
249,188
4258,188
4257,188
118023,188
4228,85
373,85
115972,85
379,85
98351,112
243,241
239,241
4721,241
4283,241
242,241
4725,241
4679,241
244,241
216,68
67,68
25,68
116926,68
495,61
116551,103
4549,16
117374,214
52986,201
4365,187
4815,160
204,78
4810,78
176,78
161,78
29068,78
185,78
154,78
656,78
157,78
208,78
4827,78
4175,150
153,78
232,78
4812,78
193,78
162,78
165,78
542,78
166,78
170,78
117593,14
28884,14
28892,163
28889,14
1001341,163
98115,14
28886,14
1001126,14
1000938,14
1001342,163
28891,14
231,78
455,78
230,78
4745,11
4784,11
4541,85
4849,85
374,85
366,85
377,85
548,85
4729,85
363,85
116458,85
369,85
372,85
551,85
378,85
