2728,214
2602,214
2608,214
2575,214
180,214
2609,214
2624,214
2434,214
183,214
211,214
218,214
222,214
2625,214
221,214
1008,214
1012,214
2535,214
1013,214
1003,214
1010,214
999,214
1001,214
1004,214
2699,214
997,214
1000,214
1007,214
1009,214
1016,214
1015,214
2419,214
2480,214
2692,214
212,214
2604,214
993,214
994,214
995,214
996,214
998,214
1002,214
1005,214
1006,214
1011,214
2493,214
2402,214
2470,214
2559,214
866,214
2634,214
1936,222
419,112
252,112
266,112
268,112
1008249,112
1940,112
250,112
261,112
262,112
258,112
269,112
257,112
259,112
253,112
270,112
263,112
1946,112
251,112
256,112
249,112
279,112
264,112
1008197,112
267,112
280,112
260,112
1003752,112
2554,112
273,112
265,112
887,112
254,112
271,112
255,112
275,112
1009053,112
1004906,105
1004863,105
1004922,105
1004912,105
1005422,105
1004958,105
1005029,105
1004970,105
2459,105
1004981,105
1004997,105
2479,105
1009055,31
727,203
186,85
708,68
449,103
717,183
287,160
581,233
728,68
1009028,68
700,85
420,208
705,221
1920,78
5,68
4,68
7,68
9,68
2,68
14,68
8,68
1,68
12,68
10,68
13,68
3,68
6,68
11,68
17,68
50,68
16,68
74,68
669,68
1008015,68
1008017,68
1008016,68
1009054,88
1932,78
1929,85
895,68
937,68
894,68
914,68
908,68
109,68
566,68
918,68
905,68
900,68
932,68
915,68
906,68
569,68
565,68
898,68
568,68
567,68
893,68
897,68
917,68
919,68
925,68
902,68
831,68
896,68
922,68
924,68
935,68
909,68
921,68
928,68
2912,68
916,68
907,68
933,68
910,68
903,68
899,114
904,68
911,68
913,68
912,68
920,68
926,68
927,68
923,68
929,68
931,68
930,68
936,68
938,68
939,68
934,68
978,68
842,68
1509,68
1721,68
1621,68
1809,68
1274,68
1720,68
1624,68
1710,68
34,68
1711,68
1512,68
1690,68
1497,68
1275,68
1622,68
1689,68
1872,68
2127,68
2134,68
1121,11
367,182
2311,4
741,107
225,85
76,78
1094,11
293,160
1834,67
736,83
740,147
2521,185
986,31
438,241
1847,246
737,239
943,208
128,78
1814,242
2366,211
2638,31
739,163
1835,93
743,253
1701,14
1009025,78
1009022,249
1009078,22
1009039,15
1009040,85
1009037,214
1009033,111
1892,242
435,241
731,178
992,66
176,18
742,67
175,49
730,11
738,31
725,188
734,242
732,202
735,244
428,241
1009045,85
1009041,221
1009047,201
1009044,40
1009020,147
1900,232
1897,78
135,241
149,241
137,241
156,241
141,241
143,241
136,241
752,241
152,241
151,241
750,241
134,241
155,241
751,241
441,241
332,241
158,241
147,241
148,241
144,241
331,241
154,241
960,214
833,249
374,238
723,221
744,60
965,77
954,56
1006663,246
811,187
990,85
830,220
448,187
2445,183
591,220
583,187
2691,111
78,78
92,78
79,78
83,78
97,78
1950,78
77,78
84,78
82,78
130,78
1948,78
86,78
103,78
90,78
91,78
100,78
715,78
1949,78
104,78
87,78
1005821,78
1171,241
2426,31
1006261,121
1640,14
2476,45
2546,114
1626,101
1005493,154
2637,163
2508,189
2601,11
1006259,228
2388,14
1608,112
1746,147
1627,40
1638,147
721,103
2077,188
1632,242
1951,120
971,183
1009030,11
1009018,214
1933,214
1008758,85
235,85
1008767,85
1945,85
237,85
716,85
230,85
1008759,85
1943,85
228,85
227,85
1009035,85
231,85
241,85
245,85
244,85
229,85
248,85
236,85
240,85
238,85
